Pgen,Pgenn,Temperature,Selection,Population,Tank,Compa No.,Dish,Measure,Size
F2,2,L,S,LTS1,Tank1,2.3,2.3F2,Yolk,0.697793901
F2,2,L,S,LTS1,Tank1,2.3,2.3F2,Yolk,0.689150883
F2,2,L,S,LTS1,Tank1,2.3,2.3F2,Yolk,0.665554332
F2,2,L,S,LTS1,Tank1,2.3,2.3F2,Yolk,0.801006074
F2,2,L,S,LTS1,Tank1,2.3,2.3F2,Yolk,0.689150883
F2,2,L,S,LTS1,Tank1,2.3,2.3F2,Yolk,0.604897331
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.756185179
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.711489161
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.666408861
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.724426387
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.824143763
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.761921179
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.648752507
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.775888694
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.680204039
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.784445865
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.678922649
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.722821897
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.790344038
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.693724945
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.702456618
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.805260937
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.636101522
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.809933323
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.798019235
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.834990529
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.756185179
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.713526065
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.815291264
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.698727833
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.873389021
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.809933323
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.853895776
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.784445865
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.851853775
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.841569449
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.705343156
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.769879785
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.754263485
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.743800551
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.693724945
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.781851423
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.790344038
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.716368001
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.819552397
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.754648215
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.792544536
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.700387522
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.750405335
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.809574866
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.750405335
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.698727833
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.775888694
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.769879785
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.794738941
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.822380887
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.729218675
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.724826954
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.784445865
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.775888694
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.79838288
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.794738941
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.790344038
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.756568932
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.771386401
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.809574866
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.705343156
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.716368001
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.786662862
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.750405335
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.82800888
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.761921179
F2,2,L,G,LTG2,Tank2,4.1,4.1F2,Yolk,0.819552397
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.781794914
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.732739361
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.802314106
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.820554912
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.828999953
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.744136903
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.765286827
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.748414704
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.756514249
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.787712083
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.760722452
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.732739361
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.769824141
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.800865885
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.824084197
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.743746792
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.784389168
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.72916597
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.726374512
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.768692323
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.771330648
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.775832616
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.724774566
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.728369502
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.843231262
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.756514249
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.761866109
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.772458599
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.809874783
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.76831468
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.74725046
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.732739361
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.752668193
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.71874305
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.774334868
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.732739361
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.669835872
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.824084197
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.784389168
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.749577141
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.681859527
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.7003369
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.805202735
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.749577141
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.760722452
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.703644295
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.733926625
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.800865885
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.684832457
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.79541157
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.732739361
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.761866109
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.796505421
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.775832616
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.666360695
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.750351098
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.748414704
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.854513593
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.765665964
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.769824141
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.7003369
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.807721811
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.792487253
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.7946815
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.792487253
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.761866109
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.769824141
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.761866109
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.79541157
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.800865885
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.802314106
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.835277704
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.742184297
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.77844674
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.798325175
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.784389168
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.800865885
F2,2,L,C,LTC2,Tank2,4.2,4.2F2,Yolk,0.733926625
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.741699981
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.816997905
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.799121586
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.741699981
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.670076803
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.735997645
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.85021091
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.684297524
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.762112047
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.746149816
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.762112047
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.742511025
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.71146439
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.726532366
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.69260294
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.741699981
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.762112047
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.766443382
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.747761373
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.798744908
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.780836116
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.726532366
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.724458333
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.731897347
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.768012357
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.766443382
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.724458333
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.68209508
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.746149816
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.694338789
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.676779972
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.694772074
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.716522257
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.782760783
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.701668244
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.693905234
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.762112047
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.713154332
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.687369089
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.731897347
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.746149816
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.68209508
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.698228673
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.721961628
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.739668479
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.729426106
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.755767611
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.713154332
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.713154332
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.678556301
F2,2,L,S,LTS2,Tank2,4.3,4.3F2,Yolk,0.746149816
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.688898764
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.652557414
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.670317323
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.697793614
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.699475047
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.805621159
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.738682112
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.732694317
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.652557414
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.639832232
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.651205896
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.670317323
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.754806432
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.773256562
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.719345746
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.712783732
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.702825845
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.732694317
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.65210722
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.712783732
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.65210722
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.694418534
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.670317323
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.723010707
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.74659114
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.673813134
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.741855841
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.693148643
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.686336206
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.668562562
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.639832232
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.617883223
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.659273448
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.794979374
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.668562562
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.738682112
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.688898764
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.702825845
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.670317323
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.702825845
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.773256562
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.727061219
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.673813134
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.704495267
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.675119397
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.659273448
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.752858541
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.727465029
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.688898764
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.704495267
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.74855534
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.702825845
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.697793614
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.712783732
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.668562562
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.719345746
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.636149714
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.727061219
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.625441709
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.688898764
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.659273448
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.766389816
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.652557414
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.702825845
F2,2,L,C,LTC3,Tank3,5.1,5.1F2,Yolk,0.727465029
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.754678403
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.704375771
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.850858992
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.720447248
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.867601046
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.70770224
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.753899982
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.752730842
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.805484511
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.746464504
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.65199661
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.806577188
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.805484511
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.828836724
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.71266283
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.754678403
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.793735703
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.781434757
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.814184866
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.736965099
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.781434757
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.685791839
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.697675255
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.732570038
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.71266283
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.799998741
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.83448474
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.719631801
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.719223731
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.68536362
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.668449162
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.670203624
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.893604832
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.719631801
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.825287086
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.766259822
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.720447248
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.746464504
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.702706632
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.841142502
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.758558523
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.770081591
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.66536772
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.703124288
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.71266283
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.605781579
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.583566095
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.704375771
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.882031293
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.836943761
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.658270261
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.875349142
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.792254851
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.738556818
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.802929149
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.661384771
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.760877097
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.738556818
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.709359624
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.607233715
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.72288807
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.794844531
F2,2,L,S,LTS3,Tank3,5.2,5.2F2,Yolk,0.825287086
F2,2,L,G,LTG3,Tank3,5.3,5.3F2,Yolk,0.728258806
F2,2,L,G,LTG3,Tank3,5.3,5.3F2,Yolk,0.694840261
F2,2,L,G,LTG3,Tank3,5.3,5.3F2,Yolk,0.830234037
F2,2,L,G,LTG3,Tank3,5.3,5.3F2,Yolk,0.766518603
F2,2,L,G,LTG3,Tank3,5.3,5.3F2,Yolk,0.651928761
F2,2,L,G,LTG3,Tank3,5.3,5.3F2,Yolk,0.72660367
F2,2,L,G,LTG3,Tank3,5.3,5.3F2,Yolk,0.675065215
F2,2,L,G,LTG3,Tank3,5.3,5.3F2,Yolk,0.768087732
F2,2,L,G,LTG3,Tank3,5.3,5.3F2,Yolk,0.721615485
F2,2,L,G,LTG3,Tank3,5.3,5.3F2,Yolk,0.731969178
F2,2,L,G,LTG3,Tank3,5.3,5.3F2,Yolk,0.731969178
F2,2,L,G,LTG3,Tank3,5.3,5.3F2,Yolk,0.768479513
F2,2,L,G,LTG3,Tank3,5.3,5.3F2,Yolk,0.716592579
F2,2,L,G,LTG3,Tank3,5.3,5.3F2,Yolk,0.770044646
F2,2,L,G,LTG3,Tank3,5.3,5.3F2,Yolk,0.766518603
F2,2,L,G,LTG3,Tank3,5.3,5.3F2,Yolk,0.716592579
F2,2,L,G,LTG3,Tank3,5.3,5.3F2,Yolk,0.728258806
F2,2,L,G,LTG3,Tank3,5.3,5.3F2,Yolk,0.764158869
